gene_id,genome_accession,Ce,NC,NOSC
NZ_JAEG01000007.1_204,RS_GCF_000518785,-313.96,970,-0.3236701030927835
NZ_JAEG01000007.1_205,RS_GCF_000518785,-195.85,1083,-0.18084025854108957
NZ_JAEG01000007.1_206,RS_GCF_000518785,-301.36,2089,-0.1442604116802298
NZ_JAEG01000007.1_207,RS_GCF_000518785,-65.79,554,-0.11875451263537908
NZ_JAEG01000007.1_208,RS_GCF_000518785,-29.879999999999995,262,-0.11404580152671755
NZ_JAEG01000007.1_209,RS_GCF_000518785,-58.15000000000002,289,-0.20121107266435992
NZ_JAEG01000007.1_210,RS_GCF_000518785,-295.5,1554,-0.19015444015444016
NZ_JAEG01000007.1_211,RS_GCF_000518785,-353.65,2255,-0.15682926829268293
NZ_JAEG01000007.1_212,RS_GCF_000518785,-457.15999999999997,1388,-0.32936599423631124
NZ_JAEG01000007.1_213,RS_GCF_000518785,-201.59000000000003,1751,-0.11512849800114222
NZ_JAEG01000007.1_214,RS_GCF_000518785,-161.79,1718,-0.09417345750873107
NZ_JAEG01000007.1_215,RS_GCF_000518785,-533.3599999999999,4025,-0.132511801242236
NZ_JAEG01000007.1_216,RS_GCF_000518785,-107.85,492,-0.21920731707317073
NZ_JAEG01000007.1_217,RS_GCF_000518785,-49.949999999999996,968,-0.051601239669421484
NZ_JAEG01000007.1_218,RS_GCF_000518785,-163.69,1298,-0.12610939907550076
NZ_JAEG01000007.1_219,RS_GCF_000518785,-172.50999999999996,1979,-0.08717028802425465
NZ_JAEG01000007.1_220,RS_GCF_000518785,-27.789999999999996,672,-0.04135416666666666
NZ_JAEG01000007.1_221,RS_GCF_000518785,-91.57,1075,-0.0851813953488372
NZ_JAEG01000007.1_222,RS_GCF_000518785,-223.51,1659,-0.13472573839662447
NZ_JAEG01000007.1_223,RS_GCF_000518785,-634.96,2286,-0.2777602799650044
NZ_JAEG01000007.1_224,RS_GCF_000518785,-101.94,1139,-0.08949956101843723
NZ_JAEG01000007.1_225,RS_GCF_000518785,-259.91,2015,-0.1289875930521092
NZ_JAEG01000007.1_226,RS_GCF_000518785,4.019999999999999,397,0.010125944584382868
NZ_JAEG01000007.1_227,RS_GCF_000518785,-129.57,2155,-0.060125290023201855
NZ_JAEG01000007.1_228,RS_GCF_000518785,-149.96,830,-0.18067469879518072
NZ_JAEG01000007.1_229,RS_GCF_000518785,-291.32000000000005,1476,-0.19737127371273716
NZ_JAEG01000007.1_230,RS_GCF_000518785,-738.77,2937,-0.2515389853592101
NZ_JAEG01000007.1_231,RS_GCF_000518785,-474.86,1586,-0.29940731399747794
NZ_JAEG01000007.1_232,RS_GCF_000518785,-72.03,222,-0.3244594594594595
NZ_JAEG01000007.1_233,RS_GCF_000518785,-167.52,976,-0.1716393442622951
NZ_JAEG01000007.1_234,RS_GCF_000518785,-364.18,1579,-0.23063964534515516
NZ_JAEG01000007.1_235,RS_GCF_000518785,-129.60999999999999,636,-0.2037893081761006
NZ_JAEG01000007.1_236,RS_GCF_000518785,-229.76999999999998,1217,-0.18880032867707475
NZ_JAEG01000007.1_237,RS_GCF_000518785,-253.63,632,-0.4013132911392405
NZ_JAEG01000007.1_238,RS_GCF_000518785,-213.65,1615,-0.13229102167182663
NZ_JAEG01000007.1_239,RS_GCF_000518785,-54.05000000000001,309,-0.17491909385113272
NZ_JAEG01000007.1_240,RS_GCF_000518785,-65.85,679,-0.09698085419734903
NZ_JAEG01000007.1_241,RS_GCF_000518785,-319.28,1634,-0.19539779681762545
NZ_JAEG01000007.1_242,RS_GCF_000518785,-63.940000000000005,774,-0.08260981912144703
NZ_JAEG01000007.1_243,RS_GCF_000518785,-95.75999999999999,506,-0.18924901185770748
NZ_JAEG01000007.1_244,RS_GCF_000518785,-71.91,1108,-0.06490072202166065
NZ_JAEG01000007.1_245,RS_GCF_000518785,-307.49,1055,-0.29145971563981043
NZ_JAEG01000007.1_246,RS_GCF_000518785,-99.78,763,-0.1307732634338139
NZ_JAEG01000007.1_247,RS_GCF_000518785,-205.61999999999998,1296,-0.15865740740740739
NZ_JAEG01000007.1_248,RS_GCF_000518785,-107.61,955,-0.11268062827225131
NZ_JAEG01000007.1_249,RS_GCF_000518785,-311.37,1050,-0.29654285714285716
NZ_JAEG01000007.1_250,RS_GCF_000518785,-894.53,4819,-0.1856256484747873
NZ_JAEG01000007.1_251,RS_GCF_000518785,-65.61,1042,-0.06296545105566219
NZ_JAEG01000007.1_252,RS_GCF_000518785,-183.34,2075,-0.08835662650602409
NZ_JAEG01000007.1_253,RS_GCF_000518785,-333.31,2274,-0.14657431838170626
NZ_JAEG01000007.1_254,RS_GCF_000518785,-137.76999999999998,916,-0.15040393013100434
NZ_JAEG01000007.1_255,RS_GCF_000518785,-189.62,1414,-0.1341018387553041
NZ_JAEG01000007.1_256,RS_GCF_000518785,-211.73,1103,-0.19195829555757024
NZ_JAEG01000007.1_257,RS_GCF_000518785,-89.99000000000001,914,-0.09845733041575494
NZ_JAEG01000007.1_258,RS_GCF_000518785,-199.65,557,-0.35843806104129267
NZ_JAEG01000007.1_259,RS_GCF_000518785,-117.96,1065,-0.11076056338028169
NZ_JAEG01000007.1_260,RS_GCF_000518785,-79.75,554,-0.14395306859205775
NZ_JAEG01000007.1_261,RS_GCF_000518785,-43.93,587,-0.0748381601362862
NZ_JAEG01000007.1_262,RS_GCF_000518785,-77.91999999999999,1084,-0.07188191881918818
NZ_JAEG01000007.1_263,RS_GCF_000518785,-333.71,932,-0.35805793991416307
NZ_JAEG01000007.1_264,RS_GCF_000518785,-45.849999999999994,633,-0.07243285939968404
NZ_JAEG01000007.1_265,RS_GCF_000518785,-75.8,590,-0.12847457627118644
NZ_JAEG01000007.1_266,RS_GCF_000518785,-163.81,1266,-0.129391785150079
NZ_JAEG01000007.1_267,RS_GCF_000518785,-219.49,1844,-0.119029284164859
NZ_JAEG01000007.1_268,RS_GCF_000518785,-95.78999999999999,599,-0.15991652754590985
NZ_JAEG01000007.1_269,RS_GCF_000518785,-370.96999999999997,3073,-0.12071916693784575
NZ_JAEG01000007.1_270,RS_GCF_000518785,-46.290000000000006,578,-0.08008650519031144
NZ_JAEG01000007.1_271,RS_GCF_000518785,-95.86,674,-0.14222551928783383
NZ_JAEG01000007.1_272,RS_GCF_000518785,-105.63000000000001,1047,-0.10088825214899715
NZ_JAEG01000007.1_273,RS_GCF_000518785,-275.6,1757,-0.15685828116107
NZ_JAEG01000007.1_274,RS_GCF_000518785,-110.18999999999998,785,-0.14036942675159234
NZ_JAEG01000007.1_275,RS_GCF_000518785,-193.58,1346,-0.14381872213967312
NZ_JAEG01000007.1_276,RS_GCF_000518785,-297.40999999999997,5472,-0.05435124269005848
NZ_JAEG01000007.1_277,RS_GCF_000518785,-131.77,1528,-0.08623691099476441
NZ_JAEG01000007.1_278,RS_GCF_000518785,-155.79000000000002,1319,-0.11811220621683095
NZ_JAEG01000007.1_279,RS_GCF_000518785,-317.28,1893,-0.16760697305863706
NZ_JAEG01000007.1_280,RS_GCF_000518785,-599.1600000000001,1749,-0.34257289879931396
NZ_JAEG01000007.1_281,RS_GCF_000518785,-211.96999999999997,1185,-0.17887763713080165
NZ_JAEG01000007.1_282,RS_GCF_000518785,-111.99000000000001,669,-0.16739910313901346
NZ_JAEG01000007.1_283,RS_GCF_000518785,-538.9399999999999,4251,-0.1267795812749941
NZ_JAEG01000007.1_284,RS_GCF_000518785,-61.989999999999995,523,-0.11852772466539196
NZ_JAEG01000007.1_285,RS_GCF_000518785,-389.41999999999996,1739,-0.22393329499712475
NZ_JAEG01000007.1_286,RS_GCF_000518785,-295.61,1475,-0.20041355932203392
NZ_JAEG01000007.1_287,RS_GCF_000518785,-111.50999999999999,1463,-0.0762200956937799
NZ_JAEG01000007.1_288,RS_GCF_000518785,-39.85000000000001,482,-0.08267634854771785
NZ_JAEG01000007.1_289,RS_GCF_000518785,-128.06,895,-0.14308379888268158
NZ_JAEG01000007.1_290,RS_GCF_000518785,-73.69999999999999,1022,-0.07211350293542074
NZ_JAEG01000007.1_291,RS_GCF_000518785,-21.830000000000005,469,-0.04654584221748402
NZ_JAEG01000007.1_292,RS_GCF_000518785,-93.95999999999998,471,-0.19949044585987258
NZ_JAEG01000007.1_293,RS_GCF_000518785,-135.73999999999998,407,-0.3335135135135135
NZ_JAEG01000007.1_294,RS_GCF_000518785,-37.74,524,-0.07202290076335878
NZ_JAEG01000007.1_295,RS_GCF_000518785,-71.85,557,-0.12899461400359066
NZ_JAEG01000007.1_296,RS_GCF_000518785,-115.71,1479,-0.07823529411764706
NZ_JAEG01000007.1_297,RS_GCF_000518785,-73.89000000000001,630,-0.11728571428571431
NZ_JAEG01000007.1_298,RS_GCF_000518785,-20.149999999999995,449,-0.044877505567928716
NZ_JAEG01000007.1_299,RS_GCF_000518785,-301.76,2338,-0.12906757912745936
NZ_JAEG01000007.1_300,RS_GCF_000518785,-181.59,1625,-0.11174769230769231
NZ_JAEG01000007.1_301,RS_GCF_000518785,-117.83000000000001,1209,-0.09746071133167908
NZ_JAEG01000007.1_302,RS_GCF_000518785,-108.02000000000001,709,-0.15235543018335684
NZ_JAEG01000007.1_303,RS_GCF_000518785,-249.60999999999996,1685,-0.14813649851632044
NZ_JAEG01000007.1_304,RS_GCF_000518785,-465.25,1421,-0.3274102744546094
NZ_JAEG01000007.1_305,RS_GCF_000518785,-474.95000000000005,1477,-0.32156398104265405
NZ_JAEG01000007.1_306,RS_GCF_000518785,-233.44,1720,-0.13572093023255813
NZ_JAEG01000007.1_307,RS_GCF_000518785,-62.01000000000001,428,-0.14488317757009347
NZ_JAEG01000007.1_308,RS_GCF_000518785,-71.76000000000002,516,-0.1390697674418605
NZ_JAEG01000007.1_309,RS_GCF_000518785,-218.92000000000002,2715,-0.08063351749539595
NZ_JAEG01000007.1_310,RS_GCF_000518785,-367.46000000000004,2383,-0.15420058749475452
NZ_JAEG01000007.1_311,RS_GCF_000518785,-119.72,795,-0.15059119496855347
NZ_JAEG01000007.1_312,RS_GCF_000518785,-111.81,828,-0.13503623188405797
NZ_JAEG01000007.1_313,RS_GCF_000518785,-77.96,219,-0.35598173515981735
NZ_JAEG01000007.1_314,RS_GCF_000518785,-386.60999999999996,3022,-0.1279318332230311
NZ_JAEG01000007.1_315,RS_GCF_000518785,-285.65999999999997,1560,-0.1831153846153846
NZ_JAEG01000007.1_316,RS_GCF_000518785,-211.67,891,-0.23756453423120089
NZ_JAEG01000007.1_317,RS_GCF_000518785,-165.70999999999998,1169,-0.1417536355859709
NZ_JAEG01000007.1_318,RS_GCF_000518785,-395.13,3150,-0.12543809523809524
NZ_JAEG01000007.1_319,RS_GCF_000518785,-121.41,1542,-0.07873540856031128
NZ_JAEG01000007.1_320,RS_GCF_000518785,-27.99999999999999,316,-0.08860759493670883
NZ_JAEG01000007.1_321,RS_GCF_000518785,-221.78000000000003,1280,-0.17326562500000003
NZ_JAEG01000007.1_322,RS_GCF_000518785,-59.629999999999995,633,-0.09420221169036334
NZ_JAEG01000007.1_323,RS_GCF_000518785,-66.00999999999999,556,-0.11872302158273379
NZ_JAEG01000007.1_324,RS_GCF_000518785,-45.72,814,-0.05616707616707617
NZ_JAEG01000007.1_325,RS_GCF_000518785,-191.78,1169,-0.16405474764756203
NZ_JAEG01000007.1_326,RS_GCF_000518785,-187.61,1459,-0.12858807402330363
NZ_JAEG01000007.1_327,RS_GCF_000518785,-192.01999999999998,1219,-0.15752255947497948
NZ_JAEG01000007.1_328,RS_GCF_000518785,-97.90999999999998,574,-0.17057491289198604
NZ_JAEG01000007.1_329,RS_GCF_000518785,-87.54999999999998,700,-0.12507142857142856
NZ_JAEG01000007.1_330,RS_GCF_000518785,-51.99,365,-0.14243835616438358
NZ_JAEG01000007.1_331,RS_GCF_000518785,-169.69,1099,-0.15440400363967244
NZ_JAEG01000007.1_332,RS_GCF_000518785,-98.01999999999998,888,-0.11038288288288287
NZ_JAEG01000007.1_333,RS_GCF_000518785,-417.44999999999993,2894,-0.14424671734623357
NZ_JAEG01000007.1_334,RS_GCF_000518785,-153.61,2048,-0.0750048828125
NZ_JAEG01000007.1_335,RS_GCF_000518785,-95.94999999999999,316,-0.30363924050632907
NZ_JAEG01000007.1_336,RS_GCF_000518785,-70.12,859,-0.08162980209545984
NZ_JAEG01000007.1_337,RS_GCF_000518785,-694.95,2446,-0.2841169255928046
NZ_JAEG01000007.1_338,RS_GCF_000518785,-149.7,1366,-0.10959004392386529
NZ_JAEG01000007.1_339,RS_GCF_000518785,-131.75,1176,-0.11203231292517007
NZ_JAEG01000007.1_340,RS_GCF_000518785,-116.06,732,-0.158551912568306
NZ_JAEG01000007.1_341,RS_GCF_000518785,-91.89,629,-0.14608903020667727
NZ_JAEG01000007.1_342,RS_GCF_000518785,-152.01,618,-0.24597087378640775
NZ_JAEG01000007.1_343,RS_GCF_000518785,-165.47,1243,-0.13312148028962187
NZ_JAEG01000007.1_344,RS_GCF_000518785,-92.12,711,-0.12956399437412097
NZ_JAEG01000007.1_345,RS_GCF_000518785,-63.23000000000001,1230,-0.05140650406504066
NZ_JAEG01000007.1_346,RS_GCF_000518785,-55.64,823,-0.06760631834750912
NZ_JAEG01000007.1_347,RS_GCF_000518785,-95.75999999999999,761,-0.12583442838370565
NZ_JAEG01000007.1_348,RS_GCF_000518785,-169.33,1243,-0.1362268704746581
NZ_JAEG01000007.1_349,RS_GCF_000518785,-137.77,778,-0.17708226221079693
NZ_JAEG01000007.1_350,RS_GCF_000518785,-269.48999999999995,1084,-0.24860701107011066
NZ_JAEG01000007.1_351,RS_GCF_000518785,-56.27000000000001,359,-0.15674094707520894
NZ_JAEG01000007.1_352,RS_GCF_000518785,-74.41999999999999,406,-0.18330049261083742
NZ_JAEG01000007.1_353,RS_GCF_000518785,-32.09,459,-0.0699128540305011
NZ_JAEG01000007.1_354,RS_GCF_000518785,-19.91,331,-0.06015105740181269
NZ_JAEG01000007.1_355,RS_GCF_000518785,-113.8,411,-0.27688564476885646
NZ_JAEG01000007.1_356,RS_GCF_000518785,-205.65,1509,-0.13628230616302187
NZ_JAEG01000007.1_357,RS_GCF_000518785,-47.779999999999994,631,-0.07572107765451663
NZ_JAEG01000007.1_358,RS_GCF_000518785,-197.39,1627,-0.12132145052243391
NZ_JAEG01000007.1_359,RS_GCF_000518785,-86.02,489,-0.17591002044989773
NZ_JAEG01000007.1_360,RS_GCF_000518785,-392.93,1840,-0.21354891304347826
NZ_JAEG01000007.1_361,RS_GCF_000518785,-23.870000000000005,326,-0.07322085889570554
NZ_JAEG01000007.1_362,RS_GCF_000518785,-339.67,2524,-0.1345760697305864
NZ_JAEG01000007.1_363,RS_GCF_000518785,-110.01999999999998,572,-0.19234265734265732
NZ_JAEG01000007.1_364,RS_GCF_000518785,-493.05,3651,-0.13504519309778143
NZ_JAEG01000007.1_365,RS_GCF_000518785,5.889999999999999,209,0.028181818181818176
NZ_JAEG01000007.1_366,RS_GCF_000518785,-153.91999999999996,1373,-0.11210487982520026
NZ_JAEG01000007.1_367,RS_GCF_000518785,-63.86999999999999,504,-0.12672619047619046
NZ_JAEG01000007.1_368,RS_GCF_000518785,-163.93,489,-0.33523517382413087
NZ_JAEG01000007.1_369,RS_GCF_000518785,-189.68,1329,-0.14272385252069225
NZ_JAEG01000007.1_370,RS_GCF_000518785,-183.64,1604,-0.11448877805486284
NZ_JAEG01000007.1_371,RS_GCF_000518785,-3.860000000000001,870,-0.004436781609195404
NZ_JAEG01000007.1_372,RS_GCF_000518785,-66.02000000000001,384,-0.17192708333333337
NZ_JAEG01000007.1_373,RS_GCF_000518785,-183.74,1273,-0.1443362136684996
NZ_JAEG01000007.1_374,RS_GCF_000518785,-143.53,1111,-0.1291899189918992
NZ_JAEG01000007.1_375,RS_GCF_000518785,-177.52,1926,-0.09217030114226377
NZ_JAEG01000007.1_376,RS_GCF_000518785,-213.73,1590,-0.13442138364779874
NZ_JAEG01000007.1_377,RS_GCF_000518785,-569.04,2117,-0.2687954652810581
NZ_JAEG01000007.1_378,RS_GCF_000518785,-193.98,1240,-0.15643548387096773
NZ_JAEG01000007.1_379,RS_GCF_000518785,-151.4,1622,-0.09334155363748459
NZ_JAEG01000007.1_380,RS_GCF_000518785,-141.56,1426,-0.09927068723702664
NZ_JAEG01000007.1_381,RS_GCF_000518785,-29.97,270,-0.111
NZ_JAEG01000008.1_1,RS_GCF_000518785,-214.37,974,-0.22009240246406572
NZ_JAEG01000008.1_2,RS_GCF_000518785,-259.79,1375,-0.18893818181818184
NZ_JAEG01000008.1_3,RS_GCF_000518785,-257.78999999999996,1404,-0.18361111111111109
NZ_JAEG01000008.1_4,RS_GCF_000518785,-201.87,1001,-0.20166833166833167
NZ_JAEG01000008.1_5,RS_GCF_000518785,-243.36,2238,-0.10873994638069706
NZ_JAEG01000008.1_6,RS_GCF_000518785,-78.09,306,-0.25519607843137254
NZ_JAEG01000008.1_7,RS_GCF_000518785,-291.53999999999996,2024,-0.14404150197628457
NZ_JAEG01000008.1_8,RS_GCF_000518785,-286.37,4255,-0.06730199764982374
NZ_JAEG01000008.1_9,RS_GCF_000518785,-157.79000000000002,1087,-0.1451609935602576
NZ_JAEG01000008.1_10,RS_GCF_000518785,-127.97999999999999,1031,-0.12413191076624636
NZ_JAEG01000008.1_11,RS_GCF_000518785,-95.94,576,-0.1665625
NZ_JAEG01000008.1_12,RS_GCF_000518785,-185.79,902,-0.20597560975609755
NZ_JAEG01000008.1_13,RS_GCF_000518785,-95.89999999999998,1051,-0.09124643196955279
NZ_JAEG01000008.1_14,RS_GCF_000518785,-232.07999999999998,1045,-0.22208612440191386
NZ_JAEG01000008.1_15,RS_GCF_000518785,-361.71,1662,-0.21763537906137184
NZ_JAEG01000008.1_16,RS_GCF_000518785,-123.75999999999999,1185,-0.10443881856540084
NZ_JAEG01000008.1_17,RS_GCF_000518785,-365.73,1413,-0.2588322717622081
NZ_JAEG01000008.1_18,RS_GCF_000518785,-79.78999999999999,907,-0.08797133406835721
NZ_JAEG01000008.1_19,RS_GCF_000518785,-223.52999999999997,1570,-0.14237579617834392
NZ_JAEG01000008.1_20,RS_GCF_000518785,-245.6,1493,-0.16450100468854656
NZ_JAEG01000008.1_21,RS_GCF_000518785,-305.59000000000003,1732,-0.1764376443418014
NZ_JAEG01000008.1_22,RS_GCF_000518785,-205.66,1261,-0.16309278350515463
NZ_JAEG01000008.1_23,RS_GCF_000518785,-125.48000000000002,1263,-0.09935075217735552
NZ_JAEG01000008.1_24,RS_GCF_000518785,-39.61,705,-0.05618439716312057
NZ_JAEG01000008.1_25,RS_GCF_000518785,-379.37,1085,-0.34964976958525346
NZ_JAEG01000008.1_26,RS_GCF_000518785,-427.04,1475,-0.28951864406779665
NZ_JAEG01000008.1_27,RS_GCF_000518785,-217.85999999999999,1261,-0.1727676447264076
NZ_JAEG01000008.1_28,RS_GCF_000518785,-38.120000000000005,453,-0.08415011037527595
NZ_JAEG01000008.1_29,RS_GCF_000518785,-355.37,1095,-0.32453881278538815
NZ_JAEG01000008.1_30,RS_GCF_000518785,-187.39000000000001,1558,-0.12027599486521182
NZ_JAEG01000008.1_31,RS_GCF_000518785,-13.89,652,-0.021303680981595092
NZ_JAEG01000008.1_32,RS_GCF_000518785,-124.17999999999998,2984,-0.04161528150134047
NZ_JAEG01000008.1_33,RS_GCF_000518785,-215.44,1643,-0.13112598904443093
NZ_JAEG01000008.1_34,RS_GCF_000518785,-59.86,1010,-0.059267326732673264
NZ_JAEG01000008.1_35,RS_GCF_000518785,-27.879999999999995,452,-0.06168141592920353
NZ_JAEG01000008.1_36,RS_GCF_000518785,-210.07,1456,-0.14427884615384615
NZ_JAEG01000008.1_37,RS_GCF_000518785,-255.68,1788,-0.1429977628635347
NZ_JAEG01000008.1_38,RS_GCF_000518785,-128.17000000000002,979,-0.13091930541368746
NZ_JAEG01000008.1_39,RS_GCF_000518785,-65.78,284,-0.23161971830985917
NZ_JAEG01000008.1_40,RS_GCF_000518785,-237.76999999999998,1528,-0.15560863874345549
NZ_JAEG01000008.1_41,RS_GCF_000518785,-161.95,1517,-0.10675675675675675
NZ_JAEG01000008.1_42,RS_GCF_000518785,-263.39,2036,-0.1293664047151277
NZ_JAEG01000008.1_43,RS_GCF_000518785,-40.02,370,-0.10816216216216216
NZ_JAEG01000008.1_44,RS_GCF_000518785,-133.54999999999995,1907,-0.07003146303093863
NZ_JAEG01000008.1_45,RS_GCF_000518785,-233.86,1738,-0.13455696202531647
NZ_JAEG01000008.1_46,RS_GCF_000518785,-151.63,1817,-0.0834507429829389
NZ_JAEG01000008.1_47,RS_GCF_000518785,-263.37,1736,-0.15171082949308756
NZ_JAEG01000008.1_48,RS_GCF_000518785,-63.94,234,-0.27324786324786327
NZ_JAEG01000008.1_49,RS_GCF_000518785,-150.1,814,-0.1843980343980344
NZ_JAEG01000008.1_50,RS_GCF_000518785,-507.82,2832,-0.17931497175141242
NZ_JAEG01000008.1_51,RS_GCF_000518785,-239.61999999999998,1826,-0.13122672508214675
NZ_JAEG01000008.1_52,RS_GCF_000518785,-241.31,1969,-0.12255459624174708
NZ_JAEG01000008.1_53,RS_GCF_000518785,-145.56,1207,-0.12059652029826015
NZ_JAEG01000008.1_54,RS_GCF_000518785,-444.83,3678,-0.12094344752582925
NZ_JAEG01000008.1_55,RS_GCF_000518785,-19.729999999999986,720,-0.02740277777777776
NZ_JAEG01000008.1_56,RS_GCF_000518785,-40.019999999999996,375,-0.10672
NZ_JAEG01000008.1_57,RS_GCF_000518785,-414.8,3024,-0.13716931216931216
NZ_JAEG01000008.1_58,RS_GCF_000518785,-1003.59,6217,-0.16142673315103748
NZ_JAEG01000008.1_59,RS_GCF_000518785,-78.07,669,-0.11669656203288489
NZ_JAEG01000008.1_60,RS_GCF_000518785,-159.67,1445,-0.11049826989619377
NZ_JAEG01000008.1_61,RS_GCF_000518785,-295.64000000000004,1921,-0.15389901093180638
NZ_JAEG01000008.1_62,RS_GCF_000518785,-281.57000000000005,2781,-0.10124775260697592
NZ_JAEG01000008.1_63,RS_GCF_000518785,-151.68,767,-0.1977574967405476
NZ_JAEG01000008.1_64,RS_GCF_000518785,-724.0500000000001,2744,-0.26386661807580175
NZ_JAEG01000008.1_65,RS_GCF_000518785,-463.73,3260,-0.1422484662576687
NZ_JAEG01000008.1_66,RS_GCF_000518785,-329.96,2274,-0.14510114335971855
NZ_JAEG01000008.1_67,RS_GCF_000518785,-63.959999999999994,386,-0.16569948186528496
NZ_JAEG01000008.1_68,RS_GCF_000518785,-197.71,1254,-0.1576634768740032
NZ_JAEG01000008.1_69,RS_GCF_000518785,-266.29999999999995,4584,-0.05809336823734729
NZ_JAEG01000008.1_70,RS_GCF_000518785,-389.29,2444,-0.15928396072013093
NZ_JAEG01000008.1_71,RS_GCF_000518785,-73.75999999999999,753,-0.09795484727755643
NZ_JAEG01000008.1_72,RS_GCF_000518785,-211.70999999999998,1473,-0.14372708757637473
NZ_JAEG01000008.1_73,RS_GCF_000518785,-110.04999999999998,604,-0.18220198675496685
NZ_JAEG01000008.1_74,RS_GCF_000518785,-221.83,1437,-0.15437021572720946
NZ_JAEG01000008.1_75,RS_GCF_000518785,-121.83,645,-0.18888372093023256
NZ_JAEG01000008.1_76,RS_GCF_000518785,-355.63,2274,-0.1563896218117854
NZ_JAEG01000008.1_77,RS_GCF_000518785,-208.06,1381,-0.15065894279507602
NZ_JAEG01000008.1_78,RS_GCF_000518785,-413.87,2427,-0.17052740008240627
NZ_JAEG01000008.1_79,RS_GCF_000518785,-173.93,872,-0.19946100917431192
NZ_JAEG01000008.1_80,RS_GCF_000518785,-205.50000000000003,637,-0.3226059654631084
NZ_JAEG01000008.1_81,RS_GCF_000518785,-477.24,3574,-0.1335310576385003
NZ_JAEG01000008.1_82,RS_GCF_000518785,-343.53999999999996,3599,-0.09545429285912753
NZ_JAEG01000008.1_83,RS_GCF_000518785,-241.49,1531,-0.15773350751143045
NZ_JAEG01000008.1_84,RS_GCF_000518785,-207.92999999999998,1480,-0.14049324324324322
NZ_JAEG01000008.1_85,RS_GCF_000518785,-365.74,1733,-0.21104443162146566
NZ_JAEG01000008.1_86,RS_GCF_000518785,-135.83999999999997,793,-0.17129886506935685
NZ_JAEG01000008.1_87,RS_GCF_000518785,-227.56,826,-0.27549636803874095
NZ_JAEG01000008.1_88,RS_GCF_000518785,-403.7,2168,-0.18620848708487084
NZ_JAEG01000008.1_89,RS_GCF_000518785,-97.95,1112,-0.08808453237410072
NZ_JAEG01000008.1_90,RS_GCF_000518785,-115.71000000000001,768,-0.1506640625
NZ_JAEG01000008.1_91,RS_GCF_000518785,-301.25000000000006,1042,-0.2891074856046066
NZ_JAEG01000008.1_92,RS_GCF_000518785,-344.12,1878,-0.1832374866879659
NZ_JAEG01000008.1_93,RS_GCF_000518785,-606.58,4973,-0.12197466318117837
NZ_JAEG01000008.1_94,RS_GCF_000518785,-263.96000000000004,1374,-0.19211062590975259
NZ_JAEG01000008.1_95,RS_GCF_000518785,-341.90999999999997,1853,-0.18451699946033456
NZ_JAEG01000008.1_96,RS_GCF_000518785,-321.74,1503,-0.21406520292747838
NZ_JAEG01000008.1_97,RS_GCF_000518785,-315.73,1945,-0.16232904884318766
NZ_JAEG01000008.1_98,RS_GCF_000518785,-59.86,760,-0.07876315789473684
NZ_JAEG01000008.1_99,RS_GCF_000518785,-151.86,1300,-0.11681538461538463
NZ_JAEG01000008.1_100,RS_GCF_000518785,-221.06000000000003,2938,-0.07524166099387339
NZ_JAEG01000008.1_101,RS_GCF_000518785,-211.66000000000003,635,-0.3333228346456693
NZ_JAEG01000008.1_102,RS_GCF_000518785,-189.48999999999998,695,-0.2726474820143885
NZ_JAEG01000008.1_103,RS_GCF_000518785,-59.85,559,-0.10706618962432916
NZ_JAEG01000008.1_104,RS_GCF_000518785,-145.69,1057,-0.13783349101229897
NZ_JAEG01000008.1_105,RS_GCF_000518785,-67.84,709,-0.09568406205923836
NZ_JAEG01000008.1_106,RS_GCF_000518785,-75.81,474,-0.1599367088607595
NZ_JAEG01000008.1_107,RS_GCF_000518785,-211.76999999999998,1459,-0.14514736120630567
NZ_JAEG01000008.1_108,RS_GCF_000518785,-241.74,1713,-0.14112084063047287
NZ_JAEG01000008.1_109,RS_GCF_000518785,-177.85,1462,-0.12164842681258549
NZ_JAEG01000008.1_110,RS_GCF_000518785,-193.67000000000002,1130,-0.17138938053097347
NZ_JAEG01000008.1_111,RS_GCF_000518785,-214.14,1869,-0.11457463884430176
NZ_JAEG01000008.1_112,RS_GCF_000518785,-377.92,2590,-0.14591505791505793
NZ_JAEG01000008.1_113,RS_GCF_000518785,-15.849999999999994,764,-0.020746073298429313
NZ_JAEG01000008.1_114,RS_GCF_000518785,-135.6,1251,-0.10839328537170263
NZ_JAEG01000008.1_115,RS_GCF_000518785,-560.56,2025,-0.2768197530864197
NZ_JAEG01000008.1_116,RS_GCF_000518785,-191.58,527,-0.3635294117647059
NZ_JAEG01000008.1_117,RS_GCF_000518785,-96.16,485,-0.1982680412371134
NZ_JAEG01000008.1_118,RS_GCF_000518785,-193.93,921,-0.21056460369163954
NZ_JAEG01000008.1_119,RS_GCF_000518785,-87.57,997,-0.08783350050150451
NZ_JAEG01000008.1_120,RS_GCF_000518785,-95.8,836,-0.11459330143540669
NZ_JAEG01000008.1_121,RS_GCF_000518785,-402.0,2947,-0.13640990838140482
NZ_JAEG01000008.1_122,RS_GCF_000518785,-446.71999999999997,3410,-0.13100293255131965
NZ_JAEG01000008.1_123,RS_GCF_000518785,-176.29999999999998,1165,-0.15133047210300427
NZ_JAEG01000008.1_124,RS_GCF_000518785,-496.45000000000005,5495,-0.09034576888080073
