gene_id,genome_accession,Ce,NC,NOSC
DXIQ01000094.1_29,GB_GCA_019112785,-212.16,850,-0.2496
DXIQ01000094.1_30,GB_GCA_019112785,-163.87,981,-0.16704383282364935
DXIQ01000094.1_31,GB_GCA_019112785,-427.46,2710,-0.15773431734317342
DXIQ01000094.1_32,GB_GCA_019112785,-215.99,1169,-0.18476475620188196
DXIQ01000094.1_33,GB_GCA_019112785,-497.41,1640,-0.3032987804878049
DXIQ01000094.1_34,GB_GCA_019112785,-219.64999999999998,1161,-0.1891903531438415
DXIQ01000094.1_35,GB_GCA_019112785,-449.33,3592,-0.12509187082405346
DXIQ01000094.1_36,GB_GCA_019112785,-201.96,1749,-0.11547169811320755
DXIQ01000094.1_37,GB_GCA_019112785,-141.07,1508,-0.09354774535809018
DXIQ01000095.1_1,GB_GCA_019112785,-153.62,1349,-0.11387694588584137
DXIQ01000095.1_2,GB_GCA_019112785,-209.57999999999998,1426,-0.1469705469845722
DXIQ01000095.1_3,GB_GCA_019112785,-375.20000000000005,946,-0.39661733615221995
DXIQ01000095.1_4,GB_GCA_019112785,-408.79,1915,-0.213467362924282
DXIQ01000095.1_5,GB_GCA_019112785,-262.86,1575,-0.1668952380952381
DXIQ01000095.1_6,GB_GCA_019112785,-436.0,3620,-0.12044198895027625
DXIQ01000095.1_7,GB_GCA_019112785,-195.54,1529,-0.12788750817527794
DXIQ01000095.1_8,GB_GCA_019112785,-223.23000000000002,2349,-0.09503192848020435
DXIQ01000095.1_9,GB_GCA_019112785,-199.44,1500,-0.13296
DXIQ01000095.1_10,GB_GCA_019112785,-101.91,417,-0.2443884892086331
DXIQ01000095.1_11,GB_GCA_019112785,-107.63000000000001,1065,-0.10106103286384978
DXIQ01000095.1_12,GB_GCA_019112785,-127.60000000000001,889,-0.14353205849268844
DXIQ01000096.1_1,GB_GCA_019112785,-199.3,765,-0.26052287581699346
DXIQ01000096.1_2,GB_GCA_019112785,-119.64999999999999,508,-0.23553149606299212
DXIQ01000096.1_3,GB_GCA_019112785,-119.98,1018,-0.11785854616895874
DXIQ01000096.1_4,GB_GCA_019112785,-470.68,3547,-0.1326980546941077
DXIQ01000096.1_5,GB_GCA_019112785,-181.87,801,-0.22705368289637953
DXIQ01000096.1_6,GB_GCA_019112785,-307.73,1619,-0.19007411982705374
DXIQ01000096.1_7,GB_GCA_019112785,-217.84,1011,-0.21546983184965382
DXIQ01000096.1_8,GB_GCA_019112785,-361.53,2063,-0.17524478914202615
DXIQ01000096.1_9,GB_GCA_019112785,-99.97999999999999,603,-0.165804311774461
DXIQ01000096.1_10,GB_GCA_019112785,-710.52,4041,-0.17582776540460282
DXIQ01000096.1_11,GB_GCA_019112785,-113.84,674,-0.16890207715133532
DXIQ01000096.1_12,GB_GCA_019112785,-337.84000000000003,2173,-0.15547169811320757
DXIQ01000096.1_13,GB_GCA_019112785,-670.64,2201,-0.3046978646069968
DXIQ01000097.1_1,GB_GCA_019112785,-529.24,3698,-0.14311519740400216
DXIQ01000097.1_2,GB_GCA_019112785,-92.11999999999999,354,-0.26022598870056496
DXIQ01000097.1_3,GB_GCA_019112785,-57.940000000000005,2068,-0.028017408123791106
DXIQ01000097.1_4,GB_GCA_019112785,-50.04,610,-0.0820327868852459
DXIQ01000097.1_5,GB_GCA_019112785,-127.63,447,-0.2855257270693512
DXIQ01000097.1_6,GB_GCA_019112785,-42.06,399,-0.10541353383458647
DXIQ01000097.1_7,GB_GCA_019112785,-67.95,746,-0.0910857908847185
DXIQ01000097.1_8,GB_GCA_019112785,-229.61,1594,-0.14404642409033877
DXIQ01000097.1_9,GB_GCA_019112785,-43.88,525,-0.08358095238095238
DXIQ01000097.1_10,GB_GCA_019112785,-118.06,613,-0.19259380097879283
DXIQ01000097.1_11,GB_GCA_019112785,-302.25,1685,-0.17937685459940653
DXIQ01000097.1_12,GB_GCA_019112785,-443.8399999999999,2290,-0.19381659388646286
DXIQ01000097.1_13,GB_GCA_019112785,-229.45,1574,-0.14577509529860228
DXIQ01000097.1_14,GB_GCA_019112785,-175.67999999999998,2237,-0.07853375055878407
DXIQ01000097.1_15,GB_GCA_019112785,-593.9,3845,-0.15446033810143042
DXIQ01000097.1_16,GB_GCA_019112785,-275.77,1223,-0.2254865085854456
DXIQ01000097.1_17,GB_GCA_019112785,-494.65,2449,-0.20198040016333196
DXIQ01000097.1_18,GB_GCA_019112785,-147.77,857,-0.17242707117852976
DXIQ01000097.1_19,GB_GCA_019112785,-293.97,1558,-0.18868421052631582
DXIQ01000097.1_20,GB_GCA_019112785,-76.03,173,-0.43947976878612716
DXIQ01000097.1_21,GB_GCA_019112785,-241.96000000000004,1228,-0.19703583061889254
DXIQ01000097.1_22,GB_GCA_019112785,-227.96999999999997,1126,-0.20246003552397865
DXIQ01000097.1_23,GB_GCA_019112785,-520.65,3078,-0.16915204678362572
DXIQ01000097.1_24,GB_GCA_019112785,-924.69,3356,-0.27553337306317044
DXIQ01000097.1_25,GB_GCA_019112785,-56.25000000000001,383,-0.1468668407310705
DXIQ01000097.1_26,GB_GCA_019112785,-700.73,2301,-0.30453281182094744
DXIQ01000097.1_27,GB_GCA_019112785,-221.63,1366,-0.16224743777452416
DXIQ01000097.1_28,GB_GCA_019112785,-229.84999999999997,1523,-0.15091923834537097
DXIQ01000097.1_29,GB_GCA_019112785,-419.80999999999995,2583,-0.16252806813782422
DXIQ01000097.1_30,GB_GCA_019112785,-293.53000000000003,1568,-0.18720025510204083
DXIQ01000097.1_31,GB_GCA_019112785,-219.47,552,-0.39759057971014494
DXIQ01000097.1_32,GB_GCA_019112785,-15.840000000000003,257,-0.0616342412451362
DXIQ01000097.1_33,GB_GCA_019112785,-255.92000000000002,864,-0.29620370370370375
DXIQ01000097.1_34,GB_GCA_019112785,-646.54,2468,-0.2619692058346839
DXIQ01000097.1_35,GB_GCA_019112785,-355.68,2398,-0.14832360300250208
DXIQ01000097.1_36,GB_GCA_019112785,-832.8800000000001,5023,-0.16581325900856064
DXIQ01000097.1_37,GB_GCA_019112785,-161.71,701,-0.23068473609129816
DXIQ01000097.1_38,GB_GCA_019112785,-201.37,1305,-0.15430651340996168
DXIQ01000098.1_1,GB_GCA_019112785,-459.28,3518,-0.13055144968732232
DXIQ01000098.1_2,GB_GCA_019112785,-275.53,1512,-0.18222883597883596
DXIQ01000098.1_3,GB_GCA_019112785,-688.45,2352,-0.29270833333333335
DXIQ01000098.1_4,GB_GCA_019112785,-675.6800000000001,5775,-0.11700086580086581
DXIQ01000098.1_5,GB_GCA_019112785,-388.11999999999995,2461,-0.1577082486793986
DXIQ01000098.1_6,GB_GCA_019112785,-261.41999999999996,1497,-0.17462925851703404
DXIQ01000098.1_7,GB_GCA_019112785,-743.03,3149,-0.23595744680851063
DXIQ01000098.1_8,GB_GCA_019112785,-233.10999999999999,2495,-0.09343086172344689
DXIQ01000098.1_9,GB_GCA_019112785,-466.81000000000006,1180,-0.39560169491525426
DXIQ01000098.1_10,GB_GCA_019112785,-271.63,1477,-0.183906567366283
DXIQ01000098.1_11,GB_GCA_019112785,-102.03000000000002,623,-0.16377207062600324
DXIQ01000098.1_12,GB_GCA_019112785,-101.83000000000001,737,-0.138168249660787
DXIQ01000098.1_13,GB_GCA_019112785,-219.62,1681,-0.1306484235574063
DXIQ01000098.1_14,GB_GCA_019112785,-22.149999999999995,201,-0.11019900497512436
DXIQ01000099.1_1,GB_GCA_019112785,-53.86999999999999,414,-0.1301207729468599
DXIQ01000099.1_2,GB_GCA_019112785,-166.01999999999998,1008,-0.16470238095238093
DXIQ01000099.1_3,GB_GCA_019112785,-266.97,2071,-0.1289087397392564
DXIQ01000099.1_4,GB_GCA_019112785,-213.73000000000002,1111,-0.19237623762376238
DXIQ01000099.1_5,GB_GCA_019112785,-671.92,3758,-0.17879723257051622
DXIQ01000099.1_6,GB_GCA_019112785,-56.00000000000001,237,-0.23628691983122366
DXIQ01000099.1_7,GB_GCA_019112785,-279.67999999999995,1836,-0.15233115468409583
DXIQ01000099.1_8,GB_GCA_019112785,-60.04,267,-0.2248689138576779
DXIQ01000100.1_1,GB_GCA_019112785,-48.04,350,-0.13725714285714286
DXIQ01000100.1_2,GB_GCA_019112785,-408.45000000000005,2140,-0.19086448598130842
DXIQ01000100.1_3,GB_GCA_019112785,-76.08999999999999,412,-0.18468446601941746
DXIQ01000100.1_4,GB_GCA_019112785,-96.18,358,-0.268659217877095
DXIQ01000100.1_5,GB_GCA_019112785,-201.88,857,-0.2355659276546091
DXIQ01000100.1_6,GB_GCA_019112785,-341.78,2427,-0.14082406262875977
DXIQ01000100.1_7,GB_GCA_019112785,-92.29,576,-0.16022569444444446
DXIQ01000100.1_8,GB_GCA_019112785,-205.69,1051,-0.19570884871550903
DXIQ01000100.1_9,GB_GCA_019112785,-244.26999999999998,1430,-0.1708181818181818
DXIQ01000100.1_10,GB_GCA_019112785,-212.15,1267,-0.1674427782162589
DXIQ01000100.1_11,GB_GCA_019112785,-82.01999999999998,622,-0.13186495176848873
DXIQ01000100.1_12,GB_GCA_019112785,-117.47000000000003,1433,-0.08197487787857644
DXIQ01000100.1_13,GB_GCA_019112785,-19.660000000000004,1897,-0.010363732208750661
DXIQ01000100.1_14,GB_GCA_019112785,-273.32,1947,-0.14038007190549562
DXIQ01000100.1_15,GB_GCA_019112785,-337.41999999999996,2358,-0.14309584393553856
DXIQ01000100.1_16,GB_GCA_019112785,-473.96000000000004,2218,-0.21368800721370607
DXIQ01000100.1_17,GB_GCA_019112785,-323.24000000000007,1115,-0.2899013452914799
DXIQ01000100.1_18,GB_GCA_019112785,-294.04,1611,-0.18252017380509003
DXIQ01000100.1_19,GB_GCA_019112785,-223.46,1404,-0.15915954415954417
DXIQ01000100.1_20,GB_GCA_019112785,-33.91,609,-0.055681444991789814
DXIQ01000100.1_21,GB_GCA_019112785,-74.11,284,-0.2609507042253521
DXIQ01000100.1_22,GB_GCA_019112785,-243.73000000000002,1559,-0.156337395766517
DXIQ01000100.1_23,GB_GCA_019112785,-169.97,1212,-0.14023927392739274
DXIQ01000101.1_1,GB_GCA_019112785,-141.23000000000002,1850,-0.07634054054054056
DXIQ01000101.1_2,GB_GCA_019112785,-92.03999999999998,549,-0.1676502732240437
DXIQ01000101.1_3,GB_GCA_019112785,-174.01,1119,-0.1555049151027703
DXIQ01000101.1_4,GB_GCA_019112785,-549.25,3974,-0.13821087065928536
DXIQ01000101.1_5,GB_GCA_019112785,-175.42,1465,-0.11974061433447099
DXIQ01000101.1_6,GB_GCA_019112785,-317.65,804,-0.39508706467661686
DXIQ01000013.1_1,GB_GCA_019112785,-135.64,752,-0.1803723404255319
DXIQ01000013.1_2,GB_GCA_019112785,-277.43,1507,-0.18409422694094227
DXIQ01000013.1_3,GB_GCA_019112785,-352.77,3166,-0.111424510423247
DXIQ01000013.1_4,GB_GCA_019112785,-1055.58,7629,-0.13836413684624457
DXIQ01000013.1_5,GB_GCA_019112785,-362.40999999999997,1664,-0.21779447115384615
DXIQ01000013.1_6,GB_GCA_019112785,-338.38,1884,-0.17960721868365181
DXIQ01000013.1_7,GB_GCA_019112785,-291.84,2109,-0.13837837837837835
DXIQ01000013.1_8,GB_GCA_019112785,-253.33999999999997,1695,-0.1494631268436578
DXIQ01000013.1_9,GB_GCA_019112785,-143.68,898,-0.16
DXIQ01000013.1_10,GB_GCA_019112785,-207.65,1461,-0.14212867898699522
DXIQ01000013.1_11,GB_GCA_019112785,-710.29,2239,-0.31723537293434567
DXIQ01000013.1_12,GB_GCA_019112785,-231.17000000000002,854,-0.27069086651053864
DXIQ01000013.1_13,GB_GCA_019112785,-291.55,1625,-0.17941538461538462
DXIQ01000013.1_14,GB_GCA_019112785,-10.080000000000002,142,-0.07098591549295775
DXIQ01000013.1_15,GB_GCA_019112785,-100.01,576,-0.17362847222222222
DXIQ01000013.1_16,GB_GCA_019112785,-123.92,549,-0.22571948998178507
DXIQ01000013.1_17,GB_GCA_019112785,-714.52,2168,-0.32957564575645754
DXIQ01000013.1_18,GB_GCA_019112785,-232.01,1085,-0.21383410138248848
DXIQ01000013.1_19,GB_GCA_019112785,-290.94000000000005,2136,-0.13620786516853936
DXIQ01000102.1_1,GB_GCA_019112785,-139.99,830,-0.16866265060240965
DXIQ01000102.1_2,GB_GCA_019112785,-19.85,342,-0.05804093567251462
DXIQ01000102.1_3,GB_GCA_019112785,-81.80999999999997,280,-0.29217857142857134
DXIQ01000102.1_4,GB_GCA_019112785,-650.96,2325,-0.27998279569892476
DXIQ01000102.1_5,GB_GCA_019112785,-149.81,967,-0.15492244053774562
DXIQ01000102.1_6,GB_GCA_019112785,-321.59,1779,-0.18077009555930296
DXIQ01000102.1_7,GB_GCA_019112785,-381.4,2438,-0.1564397046759639
DXIQ01000102.1_8,GB_GCA_019112785,-296.6,2509,-0.11821442805898766
DXIQ01000102.1_9,GB_GCA_019112785,-297.20000000000005,2326,-0.12777300085984525
DXIQ01000102.1_10,GB_GCA_019112785,-305.45,1584,-0.19283459595959596
DXIQ01000102.1_11,GB_GCA_019112785,-144.02999999999997,771,-0.18680933852140075
DXIQ01000102.1_12,GB_GCA_019112785,-714.97,2360,-0.3029533898305085
DXIQ01000102.1_13,GB_GCA_019112785,-539.07,3098,-0.17400581020012912
DXIQ01000102.1_14,GB_GCA_019112785,-287.87,1937,-0.1486164171399071
DXIQ01000102.1_15,GB_GCA_019112785,-327.47,2072,-0.15804536679536682
DXIQ01000102.1_16,GB_GCA_019112785,-255.65000000000003,1739,-0.14700977573318
DXIQ01000102.1_17,GB_GCA_019112785,-483.47,1489,-0.3246944257891202
DXIQ01000102.1_18,GB_GCA_019112785,-261.65000000000003,1665,-0.15714714714714717
DXIQ01000102.1_19,GB_GCA_019112785,-609.64,3981,-0.15313740266264758
DXIQ01000102.1_20,GB_GCA_019112785,-131.38000000000002,1422,-0.09239099859353025
DXIQ01000102.1_21,GB_GCA_019112785,-107.57,1192,-0.09024328859060401
DXIQ01000102.1_22,GB_GCA_019112785,3.4699999999999873,774,0.004483204134366908
DXIQ01000102.1_23,GB_GCA_019112785,-459.59999999999997,2550,-0.18023529411764705
DXIQ01000102.1_24,GB_GCA_019112785,-337.48,2055,-0.16422384428223846
DXIQ01000102.1_25,GB_GCA_019112785,-63.910000000000004,381,-0.16774278215223098
DXIQ01000102.1_26,GB_GCA_019112785,-824.21,2967,-0.2777923828783283
DXIQ01000102.1_27,GB_GCA_019112785,-279.63,1825,-0.15322191780821917
DXIQ01000102.1_28,GB_GCA_019112785,-253.98,1254,-0.2025358851674641
DXIQ01000102.1_29,GB_GCA_019112785,-453.32,2285,-0.1983894967177243
DXIQ01000102.1_30,GB_GCA_019112785,-47.12,1334,-0.03532233883058471
DXIQ01000102.1_31,GB_GCA_019112785,-352.66999999999996,2661,-0.13253288237504696
DXIQ01000102.1_32,GB_GCA_019112785,-489.15999999999997,1561,-0.3133632286995515
DXIQ01000102.1_33,GB_GCA_019112785,-498.67999999999995,1575,-0.3166222222222222
DXIQ01000102.1_34,GB_GCA_019112785,-322.1,1806,-0.1783499446290144
DXIQ01000102.1_35,GB_GCA_019112785,-7.099999999999998,1984,-0.0035786290322580632
DXIQ01000102.1_36,GB_GCA_019112785,-377.68,2458,-0.153653376729048
DXIQ01000102.1_37,GB_GCA_019112785,-673.02,2784,-0.2417456896551724
DXIQ01000102.1_38,GB_GCA_019112785,-379.03000000000003,2755,-0.13757894736842105
DXIQ01000102.1_39,GB_GCA_019112785,-478.97999999999996,3165,-0.15133649289099524
DXIQ01000102.1_40,GB_GCA_019112785,-213.7,1559,-0.1370750481077614
DXIQ01000102.1_41,GB_GCA_019112785,-193.92999999999998,1668,-0.11626498800959231
DXIQ01000102.1_42,GB_GCA_019112785,-427.41,1259,-0.33948371723590154
DXIQ01000102.1_43,GB_GCA_019112785,-243.95,1586,-0.15381462799495585
DXIQ01000102.1_44,GB_GCA_019112785,-636.6,2181,-0.29188445667125174
DXIQ01000102.1_45,GB_GCA_019112785,-154.43,4069,-0.03795281395920374
DXIQ01000102.1_46,GB_GCA_019112785,-131.36,1540,-0.0852987012987013
DXIQ01000102.1_47,GB_GCA_019112785,-333.11,1291,-0.2580247869868319
DXIQ01000102.1_48,GB_GCA_019112785,-333.66,2180,-0.15305504587155963
DXIQ01000102.1_49,GB_GCA_019112785,-414.33000000000004,2638,-0.15706216830932526
DXIQ01000102.1_50,GB_GCA_019112785,-225.12,1688,-0.1333649289099526
DXIQ01000102.1_51,GB_GCA_019112785,-174.14,939,-0.18545260915867942
DXIQ01000103.1_1,GB_GCA_019112785,-259.7,1833,-0.14168030551009272
DXIQ01000103.1_2,GB_GCA_019112785,-177.07999999999998,1395,-0.1269390681003584
DXIQ01000103.1_3,GB_GCA_019112785,-265.84999999999997,1818,-0.1462321232123212
DXIQ01000103.1_4,GB_GCA_019112785,-71.88999999999999,701,-0.10255349500713265
DXIQ01000103.1_5,GB_GCA_019112785,-281.76,1961,-0.1436817950025497
DXIQ01000103.1_6,GB_GCA_019112785,-78.08000000000001,682,-0.1144868035190616
DXIQ01000103.1_7,GB_GCA_019112785,-694.38,2229,-0.31152086137281293
DXIQ01000103.1_8,GB_GCA_019112785,-231.69,1694,-0.13677095631641087
DXIQ01000103.1_9,GB_GCA_019112785,-241.74,1473,-0.16411405295315684
DXIQ01000103.1_10,GB_GCA_019112785,-315.09000000000003,995,-0.3166733668341709
DXIQ01000103.1_11,GB_GCA_019112785,-134.0,1087,-0.12327506899724011
DXIQ01000104.1_1,GB_GCA_019112785,-53.92,252,-0.21396825396825397
DXIQ01000104.1_2,GB_GCA_019112785,-665.0999999999999,1980,-0.3359090909090909
DXIQ01000104.1_3,GB_GCA_019112785,-765.82,2199,-0.34825829922692136
DXIQ01000104.1_4,GB_GCA_019112785,-275.47,1689,-0.1630965068087626
DXIQ01000104.1_5,GB_GCA_019112785,-525.19,1657,-0.31695232347616176
DXIQ01000104.1_6,GB_GCA_019112785,-472.97,1575,-0.30029841269841273
DXIQ01000104.1_7,GB_GCA_019112785,-247.20999999999998,1840,-0.1343532608695652
DXIQ01000104.1_8,GB_GCA_019112785,-29.59000000000001,886,-0.033397291196388276
DXIQ01000105.1_1,GB_GCA_019112785,-238.66000000000003,2238,-0.10663985701519214
DXIQ01000105.1_2,GB_GCA_019112785,-227.20999999999998,1913,-0.11877156299006794
DXIQ01000105.1_3,GB_GCA_019112785,-147.53,673,-0.21921248142644875
DXIQ01000105.1_4,GB_GCA_019112785,-265.67,1530,-0.173640522875817
DXIQ01000105.1_5,GB_GCA_019112785,-148.09,730,-0.20286301369863013
DXIQ01000105.1_6,GB_GCA_019112785,-341.37,2163,-0.15782246879334258
DXIQ01000105.1_7,GB_GCA_019112785,-253.65,715,-0.3547552447552448
DXIQ01000105.1_8,GB_GCA_019112785,-69.64,715,-0.0973986013986014
DXIQ01000105.1_9,GB_GCA_019112785,-135.99,635,-0.21415748031496065
DXIQ01000105.1_10,GB_GCA_019112785,-313.67,1515,-0.20704290429042904
DXIQ01000105.1_11,GB_GCA_019112785,-803.71,3650,-0.22019452054794522
DXIQ01000105.1_12,GB_GCA_019112785,-211.67000000000002,1513,-0.13990085922009254
DXIQ01000105.1_13,GB_GCA_019112785,-253.54000000000002,1943,-0.13048893463715905
DXIQ01000105.1_14,GB_GCA_019112785,-423.22,2601,-0.16271434063821608
DXIQ01000105.1_15,GB_GCA_019112785,-781.23,4484,-0.17422613737734166
DXIQ01000105.1_16,GB_GCA_019112785,-137.76999999999998,1061,-0.1298491988689915
DXIQ01000105.1_17,GB_GCA_019112785,-137.54,1293,-0.10637277648878576
DXIQ01000105.1_18,GB_GCA_019112785,-127.99,451,-0.2837915742793791
DXIQ01000105.1_19,GB_GCA_019112785,-383.72,2089,-0.18368597415031115
DXIQ01000105.1_20,GB_GCA_019112785,-233.86,588,-0.3977210884353742
DXIQ01000105.1_21,GB_GCA_019112785,-126.00999999999999,575,-0.21914782608695652
DXIQ01000105.1_22,GB_GCA_019112785,-716.9000000000001,2287,-0.3134674245736773
DXIQ01000105.1_23,GB_GCA_019112785,-363.40999999999997,2088,-0.17404693486590037
DXIQ01000105.1_24,GB_GCA_019112785,-289.69,1887,-0.15351881293057765
DXIQ01000014.1_1,GB_GCA_019112785,-369.92,2411,-0.1534301119867275
DXIQ01000014.1_2,GB_GCA_019112785,-1168.53,7448,-0.15689178302900106
DXIQ01000014.1_3,GB_GCA_019112785,-347.39000000000004,2665,-0.13035272045028143
DXIQ01000014.1_4,GB_GCA_019112785,-71.91,373,-0.1927882037533512
DXIQ01000014.1_5,GB_GCA_019112785,-508.72,3450,-0.14745507246376813
DXIQ01000014.1_6,GB_GCA_019112785,-337.26,2226,-0.15150943396226416
DXIQ01000014.1_7,GB_GCA_019112785,-120.03999999999999,712,-0.1685955056179775
DXIQ01000014.1_8,GB_GCA_019112785,-260.04999999999995,1462,-0.17787277701778384
DXIQ01000014.1_9,GB_GCA_019112785,-279.77,1582,-0.1768457648546144
DXIQ01000014.1_10,GB_GCA_019112785,-101.88000000000001,767,-0.13282920469361148
DXIQ01000014.1_11,GB_GCA_019112785,-1233.0900000000001,7884,-0.1564041095890411
DXIQ01000014.1_12,GB_GCA_019112785,-113.67999999999999,499,-0.22781563126252505
DXIQ01000014.1_13,GB_GCA_019112785,-317.57,1847,-0.17193827828911748
DXIQ01000014.1_14,GB_GCA_019112785,-463.1500000000001,2753,-0.1682346531057029
DXIQ01000014.1_15,GB_GCA_019112785,-623.1,3534,-0.1763157894736842
DXIQ01000014.1_16,GB_GCA_019112785,-412.56,3008,-0.13715425531914893
DXIQ01000106.1_1,GB_GCA_019112785,-43.85,207,-0.21183574879227055
DXIQ01000106.1_2,GB_GCA_019112785,-274.14,2745,-0.09986885245901639
DXIQ01000106.1_3,GB_GCA_019112785,-820.5300000000001,2526,-0.32483372921615206
DXIQ01000106.1_4,GB_GCA_019112785,-177.24,1727,-0.10262883613202085
DXIQ01000106.1_5,GB_GCA_019112785,-439.38000000000005,3473,-0.12651310106536137
DXIQ01000106.1_6,GB_GCA_019112785,-391.32000000000005,2642,-0.14811506434519306
DXIQ01000106.1_7,GB_GCA_019112785,-544.94,3056,-0.17831806282722515
DXIQ01000106.1_8,GB_GCA_019112785,-506.79,1492,-0.339671581769437
DXIQ01000106.1_9,GB_GCA_019112785,-502.91999999999996,1563,-0.32176583493282146
DXIQ01000106.1_10,GB_GCA_019112785,-154.68,2147,-0.07204471355379599
DXIQ01000106.1_11,GB_GCA_019112785,-26.01,150,-0.1734
DXIQ01000106.1_12,GB_GCA_019112785,-282.77000000000004,1562,-0.18103072983354676
DXIQ01000106.1_13,GB_GCA_019112785,-347.04999999999995,2658,-0.1305680963130173
DXIQ01000106.1_14,GB_GCA_019112785,-201.91,1315,-0.15354372623574145
DXIQ01000106.1_15,GB_GCA_019112785,-88.27000000000001,986,-0.08952332657200812
DXIQ01000106.1_16,GB_GCA_019112785,-215.09,1699,-0.12659799882283695
DXIQ01000106.1_17,GB_GCA_019112785,-606.45,1962,-0.3090978593272172
DXIQ01000106.1_18,GB_GCA_019112785,-41.53,1936,-0.021451446280991736
DXIQ01000106.1_19,GB_GCA_019112785,-383.4200000000001,2635,-0.14551043643263759
DXIQ01000106.1_20,GB_GCA_019112785,-104.06999999999996,659,-0.1579210925644916
DXIQ01000106.1_21,GB_GCA_019112785,-607.3500000000001,2681,-0.22653860499813508
DXIQ01000106.1_22,GB_GCA_019112785,-316.43,2923,-0.10825521724255902
DXIQ01000106.1_23,GB_GCA_019112785,-812.55,3210,-0.2531308411214953
DXIQ01000106.1_24,GB_GCA_019112785,-155.54999999999998,1269,-0.12257683215130022
DXIQ01000106.1_25,GB_GCA_019112785,-145.74,1630,-0.08941104294478529
DXIQ01000106.1_26,GB_GCA_019112785,-123.86999999999999,825,-0.15014545454545453
DXIQ01000106.1_27,GB_GCA_019112785,-788.97,4217,-0.18709271994308752
DXIQ01000106.1_28,GB_GCA_019112785,-219.45,1089,-0.2015151515151515
DXIQ01000106.1_29,GB_GCA_019112785,-143.64000000000001,1129,-0.12722763507528786
DXIQ01000106.1_30,GB_GCA_019112785,-64.02000000000001,230,-0.2783478260869566
DXIQ01000106.1_31,GB_GCA_019112785,-151.61,1216,-0.12467927631578948
DXIQ01000106.1_32,GB_GCA_019112785,-237.19,2354,-0.10076040781648259
DXIQ01000106.1_33,GB_GCA_019112785,-313.93,1717,-0.1828363424577752
DXIQ01000106.1_34,GB_GCA_019112785,-309.71000000000004,1687,-0.18358624777711915
DXIQ01000106.1_35,GB_GCA_019112785,-305.86,1620,-0.18880246913580248
DXIQ01000106.1_36,GB_GCA_019112785,-455.20000000000005,1553,-0.29311010946555055
DXIQ01000106.1_37,GB_GCA_019112785,-533.1700000000001,1598,-0.33364831038798504
DXIQ01000106.1_38,GB_GCA_019112785,-260.75,2630,-0.09914448669201521
DXIQ01000106.1_39,GB_GCA_019112785,-813.52,11360,-0.07161267605633803
DXIQ01000106.1_40,GB_GCA_019112785,-285.65,870,-0.3283333333333333
DXIQ01000106.1_41,GB_GCA_019112785,-125.84,879,-0.14316268486916953
DXIQ01000106.1_42,GB_GCA_019112785,-259.12,2996,-0.0864886515353805
DXIQ01000106.1_43,GB_GCA_019112785,-201.57,1284,-0.1569859813084112
DXIQ01000106.1_44,GB_GCA_019112785,-101.69999999999999,909,-0.11188118811881187
DXIQ01000106.1_45,GB_GCA_019112785,-155.55,952,-0.16339285714285715
DXIQ01000106.1_46,GB_GCA_019112785,-158.2,1002,-0.15788423153692613
DXIQ01000106.1_47,GB_GCA_019112785,-143.93,963,-0.14946002076843198
DXIQ01000106.1_48,GB_GCA_019112785,-101.97999999999999,556,-0.18341726618705034
DXIQ01000106.1_49,GB_GCA_019112785,-165.32,1357,-0.12182756079587324
DXIQ01000106.1_50,GB_GCA_019112785,-125.10999999999999,1316,-0.09506838905775075
DXIQ01000106.1_51,GB_GCA_019112785,-219.57999999999998,1132,-0.19397526501766782
DXIQ01000107.1_1,GB_GCA_019112785,-73.61,523,-0.1407456978967495
DXIQ01000107.1_2,GB_GCA_019112785,-53.76,500,-0.10751999999999999
DXIQ01000107.1_3,GB_GCA_019112785,-83.60000000000001,535,-0.15626168224299067
DXIQ01000107.1_4,GB_GCA_019112785,-65.69999999999999,518,-0.12683397683397682
DXIQ01000107.1_5,GB_GCA_019112785,-98.08,481,-0.2039085239085239
DXIQ01000107.1_6,GB_GCA_019112785,-139.70999999999998,622,-0.2246141479099678
DXIQ01000107.1_7,GB_GCA_019112785,-93.69,502,-0.18663346613545817
DXIQ01000107.1_8,GB_GCA_019112785,-77.58,782,-0.09920716112531969
DXIQ01000107.1_9,GB_GCA_019112785,-61.68,518,-0.11907335907335907
DXIQ01000107.1_10,GB_GCA_019112785,-98.03999999999999,549,-0.17857923497267758
DXIQ01000107.1_11,GB_GCA_019112785,-225.98,985,-0.2294213197969543
DXIQ01000107.1_12,GB_GCA_019112785,-153.70999999999998,1280,-0.12008593749999999
DXIQ01000107.1_13,GB_GCA_019112785,-315.9,2179,-0.14497475906379073
DXIQ01000107.1_14,GB_GCA_019112785,-255.81,1426,-0.1793899018232819
DXIQ01000107.1_15,GB_GCA_019112785,-145.5,1882,-0.07731137088204039
DXIQ01000107.1_16,GB_GCA_019112785,-637.75,4060,-0.15708128078817735
DXIQ01000107.1_17,GB_GCA_019112785,-471.27,1495,-0.3152307692307692
DXIQ01000107.1_18,GB_GCA_019112785,-174.01,1131,-0.1538549955791335
DXIQ01000107.1_19,GB_GCA_019112785,-95.99000000000001,1153,-0.08325238508239376
DXIQ01000107.1_20,GB_GCA_019112785,-449.2,2333,-0.19254179168452634
DXIQ01000107.1_21,GB_GCA_019112785,-128.06,565,-0.22665486725663717
