genome_accession,genome_avg_NOSC
GB_GCA_003153395,-0.18044887117434466
GB_GCA_017621225,-0.15047476546555283
RS_GCF_001668625,-0.12333724985372417
RS_GCF_900115145,-0.1776336384695446
GB_GCA_910589385,-0.16736301044316398
GB_GCA_014360565,-0.12694535513008412
RS_GCF_009683175,-0.12076380742058461
RS_GCF_000147675,-0.19321083344439396
RS_GCF_000016985,-0.19685851709783955
RS_GCF_900094605,-0.1477613723674379
RS_GCF_014845095,-0.1357680795843186
GB_GCA_017477525,-0.13825623459158856
GB_GCA_017394375,-0.19051595140202243
GB_GCA_013349495,-0.1786137331099148
RS_GCF_000374425,-0.16806571231217962
GB_GCA_902797145,-0.16990682476592817
RS_GCF_000878195,-0.127028694224748
RS_GCF_900103625,-0.12412934266864259
RS_GCF_014199325,-0.13033029340287294
GB_GCA_900320055,-0.13946222156227486
GB_GCA_013619105,-0.15906447779379185
GB_GCA_016202395,-0.16978703107332987
GB_GCA_903887095,-0.17001022142774794
RS_GCF_003064105,-0.12469752156673213
GB_GCA_012839765,-0.17151107777006452
RS_GCF_017814435,-0.1847612667123284
GB_GCA_018056405,-0.15036096092226045
GB_GCA_018333525,-0.1701117169354555
RS_GCF_000733475,-0.18043162939722357
GB_GCA_902799965,-0.17036166784182907
RS_GCF_900182695,-0.1385225346831167
GB_GCA_012518115,-0.19089145514860292
RS_GCF_000969445,-0.14856696150729265
GB_GCA_016926925,-0.1867085270283363
GB_GCA_910577395,-0.1923941175405663
GB_GCA_005768755,-0.1340740435132595
RS_GCF_000154245,-0.16848586427889642
GB_GCA_009924895,-0.15551036201728471
GB_GCA_903831845,-0.18181037010627685
GB_GCA_017407365,-0.1694113350952706
GB_GCA_018823835,-0.14493714379193537
GB_GCA_002402045,-0.15653548227844066
GB_GCA_018267875,-0.17394432642920143
RS_GCF_000213255,-0.1767430472679125
GB_GCA_900550865,-0.17557262646416713
GB_GCA_902793685,-0.1509399608458439
GB_GCA_902617805,-0.21957815728631833
GB_GCA_005797785,-0.11638549974032995
GB_GCA_902536575,-0.22237275011117785
GB_GCA_910575245,-0.15953006846869766
GB_GCA_005877525,-0.1640711760532391
RS_GCF_003696235,-0.1020890597444027
GB_GCA_902783675,-0.17895807018743665
GB_GCA_013336285,-0.16199200053343668
GB_GCA_009846005,-0.10726582945699538
RS_GCF_900142885,-0.19498610810167613
GB_GCA_016930535,-0.14772564191858525
GB_GCA_015233265,-0.1848880956418706
RS_GCF_017310545,-0.14662674265464212
GB_GCA_013202725,-0.1999274992753753
GB_GCA_013141455,-0.18016541074231826
RS_GCF_000702485,-0.14343813698129948
RS_GCF_002895565,-0.21753751245664057
RS_GCF_001639145,-0.1293510025592558
GB_GCA_011050415,-0.14724644225003622
GB_GCA_905372835,-0.15787006256416028
RS_GCF_000819885,-0.15961870694978178
GB_GCA_910576535,-0.17099042030719244
RS_GCF_016918545,-0.15611102070370902
GB_GCA_004376205,-0.15868215955931644
RS_GCF_000237805,-0.15922928713015339
GB_GCA_910587305,-0.1727352631181072
RS_GCF_014251795,-0.24362298695082701
GB_GCA_017436705,-0.1735614008528545
GB_GCA_002387605,-0.15035793157482372
RS_GCF_001634885,-0.13206188949293893
GB_GCA_902629955,-0.2239871518115599
GB_GCA_012841205,-0.21094170791575295
RS_GCF_011326725,-0.1214284209635642
RS_GCF_013276505,-0.18424434233332274
GB_GCA_905207485,-0.1746833232334342
GB_GCA_902604975,-0.2198623779804769
GB_GCA_018066225,-0.1396023841676098
GB_GCA_003150175,-0.12179102016408835
RS_GCF_005405065,-0.1757252397245435
GB_GCA_002347965,-0.18867156126986426
RS_GCF_016807805,-0.14566534421767885
GB_GCA_017409005,-0.19041541172132156
GB_GCA_002501535,-0.18720354781982942
GB_GCA_900539755,-0.1604704407990734
GB_GCA_017446355,-0.16136842020113773
RS_GCF_014672695,-0.13437787937276224
GB_GCA_902527635,-0.22289626894709588
GB_GCA_002437735,-0.1506800457811998
GB_GCA_002314645,-0.18014054541277624
GB_GCA_900554485,-0.17237264551298548
GB_GCA_012031215,-0.17059381764848375
GB_GCA_017619985,-0.1556247954445856
GB_GCA_900766645,-0.224275155968787
GB_GCA_013316055,-0.17319718593853148
RS_GCF_014651815,-0.13910871206524847
GB_GCA_013153865,-0.19636481402354006
GB_GCA_012728235,-0.19481921915274475
GB_GCA_012519565,-0.19233420770344925
GB_GCA_017961015,-0.14898977621269757
GB_GCA_004299485,-0.13715522644838316
RS_GCF_900111875,-0.13487999650348134
RS_GCF_002096615,-0.1809948011778651
GB_GCA_902782635,-0.12124774557208197
RS_GCF_002943105,-0.19092840307906347
GB_GCA_902626575,-0.22605098052177788
RS_GCF_000482865,-0.11966151098782403
GB_GCA_017518445,-0.1572025989300121
GB_GCA_910584075,-0.14355738012904437
GB_GCA_018401965,-0.13543064008257868
GB_GCA_003157055,-0.18784818084303187
RS_GCF_018687955,-0.17253511006977365
GB_GCA_001298545,-0.11025802638547592
GB_GCA_018821925,-0.18333253554240908
GB_GCA_001914705,-0.1338449778227382
GB_GCA_002474415,-0.16600197174687356
GB_GCA_002299545,-0.18834227826579766
GB_GCA_903644035,-0.13669414764094986
GB_GCA_002392325,-0.15798042945087318
RS_GCF_003047105,-0.14590981210071108
RS_GCF_014199535,-0.1489722211111696
RS_GCF_003052165,-0.1100338253959909
GB_GCA_905215765,-0.13268779036670506
RS_GCF_000768705,-0.11933437640238208
RS_GCF_001874625,-0.1703973392971283
GB_GCA_902775565,-0.1727396149528567
RS_GCF_002939865,-0.12313351284806862
RS_GCF_003226535,-0.16798553764298996
GB_GCA_902626065,-0.19288521210117218
GB_GCA_009704505,-0.17302806491144193
RS_GCF_002835995,-0.17593541871873963
RS_GCF_900411395,-0.17841131108871625
RS_GCF_900129045,-0.12537911306799474
RS_GCF_001648555,-0.19204207706695078
RS_GCF_000420785,-0.17946181733403274
GB_GCA_018894615,-0.17610024133542454
GB_GCA_900100245,-0.1839312210369961
GB_GCA_001189095,-0.1680243803540881
RS_GCF_000467105,-0.14639866092508932
RS_GCF_003955685,-0.1305186451871807
GB_GCA_003219995,-0.15886744661323723
RS_GCF_001279775,-0.11273351468109023
GB_GCA_902604355,-0.22067514545307154
GB_GCA_016191205,-0.13738673201001803
GB_GCA_017963755,-0.1481464455362314
RS_GCF_900476215,-0.19527871426359625
GB_GCA_002315565,-0.18555853212044002
RS_GCF_000342045,-0.14054590863019634
GB_GCA_002439095,-0.1448903576230637
GB_GCA_017998915,-0.1594862157519423
GB_GCA_016290295,-0.15189595397639744
GB_GCA_015767675,-0.1550179772717364
GB_GCA_903918755,-0.13994580601049844
RS_GCF_000424325,-0.1595211336263016
GB_GCA_014193395,-0.14159746399653808
RS_GCF_002113375,-0.15106650827193405
GB_GCA_017996845,-0.16400040285766782
GB_GCA_905214465,-0.13093485637109956
GB_GCA_003280245,-0.17832697224299018
RS_GCF_002072155,-0.13344781199405967
GB_GCA_015233375,-0.19617877172982365
GB_GCA_005800325,-0.1150681705536944
RS_GCF_015547515,-0.1764462889530045
GB_GCA_002753665,-0.14092561947631493
GB_GCA_002400985,-0.19295117469229944
RS_GCF_002007605,-0.14921364473452087
RS_GCF_900116705,-0.13654382594219186
GB_GCA_017473905,-0.1768437880800622
GB_GCA_903836465,-0.17085487202194982
GB_GCA_001772575,-0.23141417339507084
GB_GCA_016714275,-0.13040290714619437
RS_GCF_000739975,-0.187779484062308
GB_GCA_903852815,-0.17161624167797174
GB_GCA_018970175,-0.12651412481180352
GB_GCA_002398485,-0.19785162218028218
RS_GCF_014145395,-0.11682705125572825
GB_GCA_003280055,-0.178734570441871
GB_GCA_017964345,-0.1629067376260663
GB_GCA_017614465,-0.15853842182519656
GB_GCA_002395085,-0.14027319633137955
GB_GCA_017397725,-0.1699723076911561
GB_GCA_011052015,-0.15480538648684608
RS_GCF_000245735,-0.16350747252080658
GB_GCA_018061525,-0.15238429441436338
GB_GCA_018817515,-0.15758198093255738
GB_GCA_002428865,-0.1713580270644318
GB_GCA_013816255,-0.1921827920990961
RS_GCF_000026145,-0.1453873181898033
GB_GCA_001820935,-0.18235711080973166
GB_GCA_015064855,-0.17736797306598207
GB_GCA_000830985,-0.13573858773939892
RS_GCF_001434225,-0.19529683521280464
GB_GCA_016191555,-0.18194504642502168
GB_GCA_017547445,-0.1565963442781625
RS_GCF_900129855,-0.11035114860834376
GB_GCA_902785325,-0.18384605845342467
GB_GCA_016195765,-0.20948537337175166
GB_GCA_004554245,-0.15115669430156584
RS_GCF_017255395,-0.13299560471175376
RS_GCF_000423725,-0.18821915347573648
GB_GCA_902706205,-0.15464588468256424
GB_GCA_015486535,-0.21247523492117462
GB_GCA_009702325,-0.14460399459849888
GB_GCA_016204585,-0.1608496090679467
GB_GCA_905233775,-0.18296309700981725
RS_GCF_002879645,-0.13448229965228697
GB_GCA_017451265,-0.16866640437762806
GB_GCA_002692205,-0.1848327296546906
RS_GCF_001544095,-0.18489254399426305
GB_GCA_900539695,-0.15514341336316664
GB_GCA_900114885,-0.20026887764016316
GB_GCA_902627575,-0.18773551364244534
GB_GCA_902606065,-0.2262399966205211
GB_GCA_002726535,-0.1114086957426345
GB_GCA_001698425,-0.1703898239651434
RS_GCF_902859945,-0.134039658940069
RS_GCF_000712035,-0.1671914655090163
GB_GCA_016209385,-0.16147365106145714
GB_GCA_016650185,-0.14565873423723355
GB_GCA_011389605,-0.1612914399811744
RS_GCF_003818115,-0.15918854911374722
GB_GCA_002424475,-0.19736479497833517
RS_GCF_000190735,-0.18158726330493116
GB_GCA_902571135,-0.220143329918592
RS_GCF_900106695,-0.12255023694606636
GB_GCA_016735415,-0.16369016422233945
GB_GCA_016928055,-0.15773920599234603
GB_GCA_003577305,-0.13628553934537757
GB_GCA_003486705,-0.20041409474357955
RS_GCF_000733925,-0.1761973069314152
RS_GCF_011057645,-0.13346228976402102
GB_GCA_905371745,-0.17790129422069614
GB_GCA_016176465,-0.2196716856304321
GB_GCA_002167465,-0.18819401784665374
GB_GCA_902593905,-0.23295962081852156
GB_GCA_902597675,-0.22138754238068886
GB_GCA_010202845,-0.15337468401400775
GB_GCA_016199245,-0.12786114319931235
RS_GCF_000518485,-0.18574076013954252
RS_GCF_015024225,-0.11629174482783824
GB_GCA_017507215,-0.19075372338001642
RS_GCF_014201615,-0.14019002246222675
RS_GCF_001297705,-0.1832063667177502
RS_GCF_009695905,-0.1569254799682586
GB_GCA_016185545,-0.20038201428731695
GB_GCA_900557405,-0.14653740695800208
GB_GCA_013393545,-0.1346051512823604
RS_GCF_016008875,-0.14539858898267685
GB_GCA_004298145,-0.12138700258628538
GB_GCA_009779845,-0.1493308232675704
GB_GCA_014377155,-0.15281322095286728
RS_GCF_018906035,-0.14636219153670285
GB_GCA_016869515,-0.15041535882497833
GB_GCA_004213235,-0.1314217742871145
RS_GCF_003012795,-0.15130775971534643
GB_GCA_017538775,-0.13628791167896792
GB_GCA_017416985,-0.17791860238135065
GB_GCA_007129695,-0.12748874408497382
RS_GCF_009695875,-0.11113851626709922
GB_GCA_009778835,-0.20350080816472196
GB_GCA_016462365,-0.14017592993504752
RS_GCF_900105415,-0.11345898202187675
RS_GCF_000720925,-0.11634519103991128
RS_GCF_000024165,-0.14280566774224257
RS_GCF_000800455,-0.12637646578384595
GB_GCA_905182895,-0.15632775227683096
GB_GCA_002437105,-0.16583425809750751
GB_GCA_017848055,-0.17045238163197537
RS_GCF_014638355,-0.19308176941640776
GB_GCA_902597725,-0.225031121345852
RS_GCF_014651535,-0.16961928240054258
RS_GCF_000188155,-0.13577732907399592
GB_GCA_902779135,-0.137435689257872
GB_GCA_002713485,-0.14451693048842226
GB_GCA_900318495,-0.1625516433909157
RS_GCF_900290245,-0.13507795284686158
GB_GCA_017463025,-0.17612609916472619
GB_GCA_016927955,-0.19258065727011522
RS_GCF_016025525,-0.14272148964767392
RS_GCF_013409255,-0.13724072565536152
RS_GCF_900115955,-0.1264828080195451
RS_GCF_001620365,-0.1295255909961253
RS_GCF_019056515,-0.1336167588636711
GB_GCA_903862255,-0.1894330552080807
GB_GCA_902798695,-0.1909311302628066
RS_GCF_002845985,-0.1949772942770819
RS_GCF_001807265,-0.12418393311626777
RS_GCF_000472605,-0.21969805397824585
GB_GCA_014804565,-0.16672040681029468
GB_GCA_009777815,-0.1825575206796509
GB_GCA_904420185,-0.14827430984897955
GB_GCA_013140455,-0.15563396149966843
RS_GCF_014358075,-0.13487352433640484
RS_GCF_017183135,-0.13976472217824917
RS_GCF_902726525,-0.16295624551393328
RS_GCF_015679325,-0.1904667940837868
GB_GCA_002715505,-0.22467607403871015
GB_GCA_011322755,-0.15304370845777138
GB_GCA_016930735,-0.18893717899233767
RS_GCF_002127215,-0.13737613564158407
RS_GCF_007625205,-0.1422500415471623
GB_GCA_017428035,-0.14823821349013186
GB_GCA_003255745,-0.13173623398102313
RS_GCF_001667265,-0.1230694941702865
RS_GCF_003408705,-0.136749287728814
GB_GCA_000433635,-0.15373363143791574
RS_GCF_000949475,-0.16703635468986086
GB_GCA_003170295,-0.144391703308068
RS_GCF_002813755,-0.1824587328106876
GB_GCA_902591415,-0.22869126358063158
GB_GCA_009702405,-0.17358248576921628
RS_GCF_007830115,-0.12715866388994054
GB_GCA_910579785,-0.17381356152038985
RS_GCF_008704995,-0.11200955811081695
GB_GCA_001780985,-0.21492975816004678
GB_GCA_002358905,-0.1409050218363937
GB_GCA_003152415,-0.13622908665474093
RS_GCF_004364865,-0.1046740607249206
RS_GCF_002954775,-0.11034714942933924
GB_GCA_017857395,-0.17271193147014646
GB_GCA_016873575,-0.2030288393692154
GB_GCA_002839185,-0.18285407258070832
GB_GCA_016296415,-0.16571044169416427
RS_GCF_003339525,-0.154391205815008
GB_GCA_905371715,-0.15290958321935594
GB_GCA_016793245,-0.12059575397698064
RS_GCF_014697415,-0.1454621919740634
GB_GCA_012103395,-0.15103720354144687
GB_GCA_003213155,-0.22242722089538258
GB_GCA_007280345,-0.17969010175238004
GB_GCA_018065185,-0.1517702236077517
RS_GCF_015356765,-0.20180675501487466
RS_GCF_900087055,-0.15362605450189581
RS_GCF_018531185,-0.15057464086408767
GB_GCA_002753155,-0.15719040195413536
GB_GCA_900551945,-0.17856745101159743
GB_GCA_000198515,-0.144369210659984
GB_GCA_002785295,-0.19594182165416146
GB_GCA_002774085,-0.2268826063465858
GB_GCA_900544685,-0.1662524037342815
GB_GCA_900544595,-0.19446098373326567
RS_GCF_007176755,-0.10838323651586233
RS_GCF_002150685,-0.17878976890954043
RS_GCF_900108225,-0.1388625763334129
RS_GCF_002204185,-0.1489039167152834
RS_GCF_900240315,-0.17035895256350853
RS_GCF_001999245,-0.14782069241058174
RS_GCF_000614975,-0.16343414380452795
RS_GCF_001424225,-0.12578235278550945
RS_GCF_900098925,-0.18648334789269339
RS_GCF_900105715,-0.13416837717401062
RS_GCF_900156655,-0.14425867091868236
GB_GCA_900770645,-0.19200348711245416
GB_GCA_017628845,-0.14855775230083162
GB_GCA_001824215,-0.20354535115259614
RS_GCF_000760615,-0.1873641605218286
GB_GCA_003542355,-0.16742093113254228
RS_GCF_005405165,-0.1853513360695928
GB_GCA_011046595,-0.18395204713909183
RS_GCF_003054555,-0.11318530267749236
GB_GCA_016707175,-0.12723423422118393
GB_GCA_017881505,-0.1391465756961706
RS_GCF_000243135,-0.18529610978111358
GB_GCA_910588135,-0.14215752861792658
RS_GCF_002257645,-0.16545428716900665
GB_GCA_002746395,-0.15617733910247542
RS_GCF_018403245,-0.17243804039687785
RS_GCF_904397815,-0.15574554445832603
GB_GCA_009695065,-0.14340508431069313
GB_GCA_002721285,-0.18782760118623382
RS_GCF_010119245,-0.16299608996762424
GB_GCA_003557505,-0.18925267803788776
GB_GCA_002725915,-0.11759959114715068
RS_GCF_004022565,-0.1500255357472282
RS_GCF_018131105,-0.14880260025728398
RS_GCF_900520355,-0.17137294727812133
GB_GCA_902613475,-0.1303802846616098
GB_GCA_000435495,-0.18596294626427673
RS_GCF_900323545,-0.1172450641951976
RS_GCF_001426945,-0.15537279235514126
GB_GCA_011331705,-0.1805246724343209
RS_GCF_001274695,-0.1387607654235468
GB_GCA_018241065,-0.1369536554985195
GB_GCA_003520745,-0.19404145391197825
RS_GCF_016775005,-0.17013476531711844
RS_GCF_000743575,-0.15320275214277715
GB_GCA_013333675,-0.15125232936994545
GB_GCA_903889425,-0.14892189309960677
GB_GCA_900321145,-0.16321582285813188
GB_GCA_902797255,-0.14976193089853393
GB_GCA_905480595,-0.17055357955343714
GB_GCA_905373605,-0.15047715750914367
RS_GCF_000407485,-0.17983082616348897
GB_GCA_001189215,-0.16920807636209714
GB_GCA_903935095,-0.1668611774544187
GB_GCA_903928175,-0.1543004320960513
GB_GCA_902801845,-0.1635577229965618
GB_GCA_012727735,-0.1564640700954623
GB_GCA_001873705,-0.15454853589174533
GB_GCA_017455225,-0.14003629788791913
GB_GCA_902825775,-0.1255092204942498
RS_GCF_900099685,-0.18076358795204617
RS_GCF_002994635,-0.10327511355940273
GB_GCA_014857905,-0.10998304757899785
RS_GCF_003052585,-0.14082169725916346
GB_GCA_001780165,-0.1278260220125487
GB_GCA_011358125,-0.2212996397320753
GB_GCA_016296675,-0.1680733621438555
GB_GCA_018829565,-0.13281270562260256
GB_GCA_003244205,-0.11981821526694679
GB_GCA_017547395,-0.1703112806794403
GB_GCA_003022985,-0.13538927831086256
GB_GCA_018816095,-0.15411504520404856
GB_GCA_003694905,-0.15055543082055267
RS_GCF_006715875,-0.11780444255127073
RS_GCF_001884185,-0.20067737731163782
RS_GCF_000702425,-0.23148551266757905
RS_GCF_014635665,-0.11294974492907253
GB_GCA_017934275,-0.16241870429536168
RS_GCF_003332885,-0.16090204132002478
RS_GCF_009746125,-0.14273938743911488
GB_GCA_003563005,-0.14532657712356284
RS_GCF_001673315,-0.11763598427281523
RS_GCF_001653955,-0.21254826109739064
GB_GCA_002733205,-0.1389628107449974
GB_GCA_018711885,-0.15874687777597354
GB_GCA_016841245,-0.18032423159896704
RS_GCF_008698235,-0.11433458990595739
GB_GCA_001871165,-0.20528945245236646
GB_GCA_902560875,-0.17742210069301598
GB_GCA_013286325,-0.183682616598308
GB_GCA_000405945,-0.17792854670201352
RS_GCF_003288845,-0.19589171692176113
RS_GCF_014836665,-0.11794169488538718
GB_GCA_900470195,-0.15275267073766774
GB_GCA_002713705,-0.1876070336202856
GB_GCA_000171835,-0.1346095150983634
GB_GCA_900551195,-0.12973806907067256
GB_GCA_018679695,-0.18266492184612135
RS_GCF_000429445,-0.174254495617983
RS_GCF_001428045,-0.17679625436427263
GB_GCA_002432275,-0.19440526297405628
GB_GCA_001464695,-0.14325435228124805
RS_GCF_016902615,-0.12468164866841885
GB_GCA_002478485,-0.16834357339317724
GB_GCA_003248515,-0.13347803379486348
RS_GCF_007595705,-0.10351141333354721
RS_GCF_008831125,-0.11533558665806587
RS_GCF_008704425,-0.10152506472322136
RS_GCF_000213975,-0.14819798892843852
GB_GCA_002726595,-0.14223358639897285
RS_GCF_900142875,-0.1307783821733339
GB_GCA_000434555,-0.20568850316364523
RS_GCF_014649875,-0.11336739261809373
GB_GCA_016187175,-0.1724199667059059
RS_GCF_000332195,-0.16681104817568107
RS_GCF_000283575,-0.15240521170578342
RS_GCF_000243115,-0.17597763847171694
GB_GCA_900557275,-0.16418139365527706
GB_GCA_007128425,-0.13901841687468675
GB_GCA_015231995,-0.1647073369460577
GB_GCA_902530325,-0.20319150546368142
RS_GCF_900240405,-0.18996634606969962
GB_GCA_002719955,-0.11511231511393763
GB_GCA_012842395,-0.15176777017612347
GB_GCA_014879675,-0.17812615570402207
GB_GCA_000378025,-0.14838119607561176
RS_GCF_000934745,-0.15355972279553612
GB_GCA_902581585,-0.22289166831239898
GB_GCA_009926625,-0.11788828309903482
RS_GCF_900112235,-0.15288611805689037
RS_GCF_018309085,-0.19162056513504305
GB_GCA_002480015,-0.15071405924335463
GB_GCA_903930515,-0.18822126229354258
RS_GCF_000146185,-0.1720215822513715
GB_GCA_017456585,-0.1767603135286229
RS_GCF_900637655,-0.15790543336524304
GB_GCA_001464275,-0.1182769481343054
RS_GCF_002954545,-0.16928952214309728
RS_GCF_000196495,-0.16978640537166645
RS_GCF_014076495,-0.1412854370802974
RS_GCF_014395225,-0.18237943732885475
RS_GCF_000315485,-0.15883733081980606
GB_GCA_900760305,-0.14714115310381973
RS_GCF_000737335,-0.1037870791774088
GB_GCA_004124475,-0.18268633866769934
GB_GCA_902785635,-0.1491392153126416
RS_GCF_014109805,-0.1858509828636392
RS_GCF_003217295,-0.19644415158269915
GB_GCA_905234855,-0.14409323330270377
GB_GCA_011332915,-0.2116692967835739
GB_GCA_016220045,-0.13528592490289168
GB_GCA_005884855,-0.14751404102831112
GB_GCA_017454905,-0.14321070126181948
GB_GCA_015255025,-0.18295248658923832
RS_GCF_000827595,-0.17399745108839823
RS_GCF_000368585,-0.16901468283535442
GB_GCA_902786615,-0.15326421826399828
GB_GCA_905209865,-0.16898392571912338
GB_GCA_016297215,-0.14616597167282677
GB_GCA_902793465,-0.12020512757615714
GB_GCA_002928875,-0.15170431277478838
GB_GCA_018384735,-0.1648465285829168
GB_GCA_014762635,-0.1406077889848737
RS_GCF_014692875,-0.18388835689893818
RS_GCF_015477355,-0.11649147556911638
RS_GCF_000685805,-0.1535884186225744
GB_GCA_900546795,-0.17425654377849345
GB_GCA_900552775,-0.1632978692865806
GB_GCA_017550425,-0.160177967096519
GB_GCA_902791235,-0.16309460060479514
RS_GCF_000263855,-0.14644095672144042
GB_GCA_000431815,-0.16290954438876373
GB_GCA_016706405,-0.16372306335033496
GB_GCA_014804085,-0.15240094842944799
RS_GCF_015751965,-0.14807708240795084
GB_GCA_001296005,-0.13891509983176628
GB_GCA_001821615,-0.22456598319081625
GB_GCA_002687025,-0.09487843531217696
GB_GCA_902564535,-0.18851189150542697
GB_GCA_018883555,-0.16920436403046926
GB_GCA_015485525,-0.15390141703333993
GB_GCA_003644825,-0.21359488319517328
GB_GCA_017987115,-0.14723135013885355
GB_GCA_900550235,-0.18697695861320124
GB_GCA_002491065,-0.17632578480785963
RS_GCF_900156315,-0.12057843919308729
GB_GCA_910587815,-0.18886239548538739
RS_GCF_014636315,-0.1556994886775258
RS_GCF_017695975,-0.2034496645294966
RS_GCF_000759715,-0.12395695534563411
GB_GCA_001781095,-0.1709618589460407
GB_GCA_000434435,-0.17445373419325583
RS_GCF_011320075,-0.12156144788531009
GB_GCA_902793125,-0.17608086821186875
RS_GCF_902804485,-0.19024827603415673
GB_GCA_002779205,-0.21811856196544432
GB_GCA_002452115,-0.1419152100186211
GB_GCA_018064475,-0.1565874464327135
GB_GCA_002707025,-0.17644763140066175
GB_GCA_013349695,-0.14580525941449407
RS_GCF_000367945,-0.16840755144503283
RS_GCF_900187305,-0.1529381782628845
GB_GCA_016869695,-0.19437688202339934
RS_GCF_009469765,-0.15534502098756964
RS_GCF_000411255,-0.1691836341765063
RS_GCF_000211855,-0.18254558387688924
GB_GCA_902544085,-0.19114689993525955
RS_GCF_900163835,-0.12032800192783855
GB_GCA_012727935,-0.16988540065154104
RS_GCF_019039215,-0.1981771201481268
GB_GCA_003216635,-0.1951286141882439
RS_GCF_003664315,-0.10677563208831187
GB_GCA_003284185,-0.18480473746706552
RS_GCF_003054165,-0.12022655448314855
GB_GCA_009693795,-0.14539660251661643
GB_GCA_002454425,-0.1677519540513063
GB_GCA_017939155,-0.18500902628799648
GB_GCA_003569185,-0.1843698287867617
GB_GCA_017424665,-0.18137327311772047
RS_GCF_004336635,-0.17130621317815448
GB_GCA_014695255,-0.15529387059219343
GB_GCA_013359225,-0.19744149809969733
GB_GCA_003156795,-0.1174616490212788
GB_GCA_011049595,-0.19471182094449763
RS_GCF_001277175,-0.15219221447031886
GB_GCA_016871655,-0.17003145175880016
GB_GCA_905182145,-0.19667882231494985
GB_GCA_903871335,-0.13070759855874634
GB_GCA_005879675,-0.14105355201196262
GB_GCA_003161755,-0.16248540702017575
GB_GCA_017399405,-0.18071955099439307
RS_GCF_013359935,-0.16311357302466625
GB_GCA_017458885,-0.1433019147999467
GB_GCA_903861045,-0.13424220319752322
GB_GCA_900549045,-0.15440190368383672
GB_GCA_012515615,-0.16456475375623772
GB_GCA_006969745,-0.16795420048232146
RS_GCF_013425765,-0.11753014091295459
RS_GCF_014636175,-0.14332231937442583
GB_GCA_018399455,-0.15844160441564503
RS_GCF_001865675,-0.14729438191477098
GB_GCA_011333675,-0.14837750420765927
GB_GCA_000989675,-0.2013825425472917
GB_GCA_905236505,-0.18947369536498698
GB_GCA_003216275,-0.18871205489330142
GB_GCA_003979135,-0.14255564228563358
RS_GCF_009377175,-0.10855635681523133
GB_GCA_015056495,-0.16412622833580057
RS_GCF_002188465,-0.1362480918681777
GB_GCA_002293025,-0.17866455354918884
RS_GCF_013393905,-0.16757834239469813
RS_GCF_016722785,-0.1370954988864897
GB_GCA_005116775,-0.15100071110833732
GB_GCA_018716525,-0.1478276538599829
GB_GCA_016285055,-0.13180096754156564
GB_GCA_017614895,-0.15048706981852544
RS_GCF_010468565,-0.17256558676846054
RS_GCF_003268775,-0.1356898718997117
RS_GCF_001006305,-0.13793405785790896
GB_GCA_005887945,-0.1531411124588662
GB_GCA_902774165,-0.14260291518517867
GB_GCA_903917955,-0.1741500643024491
GB_GCA_902388705,-0.14294540852321264
GB_GCA_013001905,-0.12897451495365503
GB_GCA_017558825,-0.2007042025515988
RS_GCF_001507555,-0.15529057993982592
RS_GCF_003664035,-0.1847104300970873
RS_GCF_004353925,-0.1450620380500967
GB_GCA_903919975,-0.1443878719315468
GB_GCA_002839315,-0.1537470827323071
GB_GCA_002422525,-0.11565967620249283
GB_GCA_900107365,-0.18794222062385355
GB_GCA_015257705,-0.16364674635669932
RS_GCF_014698015,-0.1203777092906126
RS_GCF_000819985,-0.1590163764299612
RS_GCF_000020025,-0.16810878068929197
RS_GCF_000688655,-0.15637205623078745
GB_GCA_002167855,-0.15938994743838641
GB_GCA_017459605,-0.12372561077392102
GB_GCA_900764955,-0.13090596011386016
RS_GCF_000353285,-0.1558280643491824
RS_GCF_003116835,-0.18024538145269278
GB_GCA_002328625,-0.1841993809764137
RS_GCF_013116745,-0.1323214088158939
RS_GCF_014697545,-0.14727253165529744
RS_GCF_900100195,-0.12840951602404332
GB_GCA_905215245,-0.17969890457631843
RS_GCF_014897315,-0.17178780611755007
GB_GCA_002422285,-0.17400421378035585
GB_GCA_016868015,-0.1498770487390139
GB_GCA_016204045,-0.1788091553925882
RS_GCF_001667945,-0.1169416241327036
GB_GCA_015067385,-0.16940313330761161
GB_GCA_001458075,-0.1468151382457214
GB_GCA_002068715,-0.15675048384531
RS_GCF_000421225,-0.11973519781657502
GB_GCA_900313905,-0.12377685952956491
GB_GCA_017454625,-0.16780793422334442
RS_GCF_001310275,-0.11720729641085292
GB_GCA_018669975,-0.1986595763087736
GB_GCA_016462185,-0.1517715497642237
RS_GCF_016862575,-0.12214025345529786
RS_GCF_000473205,-0.1395814029373438
GB_GCA_902606555,-0.1918875320079693
GB_GCA_903908825,-0.13756628900876666
RS_GCF_001570865,-0.11733121649039628
GB_GCA_900546065,-0.13341787286089687
RS_GCF_001984055,-0.13722504995913506
RS_GCF_016827675,-0.1224858964011923
RS_GCF_017355185,-0.13168707928758727
GB_GCA_013215505,-0.17059727357639534
RS_GCF_010671565,-0.17392130765135932
RS_GCF_002005425,-0.19178738387542277
GB_GCA_902797785,-0.16377596270416875
GB_GCA_003523085,-0.150774884291896
RS_GCF_013449725,-0.13049246967271927
RS_GCF_000210075,-0.16259720414018852
GB_GCA_017454015,-0.13368352101187356
RS_GCF_000237085,-0.19449322713195524
RS_GCF_003173015,-0.14428973105190016
